senior_citizen,tenure,monthly_charges,total_charges,gender_male,gender_unknown,partner_unknown,partner_yes,dependents_unknown,dependents_yes,contract_month-to-month,contract_one year,contract_two year,contract_unknown,paperless_billing_unknown,paperless_billing_yes,payment_method_credit card (automatic),payment_method_electronic check,payment_method_mailed check,payment_method_unknown,phone_service_unknown,phone_service_yes,multiple_lines_unknown,multiple_lines_yes,internet_service_fiber optic,internet_service_no,internet_service_none,internet_service_unknown,online_security_unknown,online_security_yes,online_backup_unknown,online_backup_yes,device_protection_unknown,device_protection_yes,tech_support_unknown,tech_support_yes,streaming_tv_unknown,streaming_tv_yes,streaming_movies_unknown,streaming_movies_yes,churn_unknown,churn_yes
1,-1.3204284711859138,-0.020343505499911804,-0.9179766617326016,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False
1,0.8822009774125789,1.1138721601865538,-0.3352985420966026,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False
0,0.3076019908216677,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,-0.7937127334775785,-2.6527523578009444,-0.3352985420966026,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True
0,-1.6077279644813693,-0.020343505499911804,-1.1235965036035032,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False
0,-1.7513777111290971,-0.8528635180466024,-1.1928335641551138,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False
1,-0.8894792312427304,-0.020343505499911804,0.3202936248422627,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False
1,1.1216172218254585,1.187581893624113,4.1610648512252455,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,-1.3204284711859138,-0.020343505499911804,-0.3352985420966026,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False
1,0.11606899529136401,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1,-1.6077279644813693,-2.636753345892017,-0.3352985420966026,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True
1,-1.3204284711859138,-0.020343505499911804,-0.3352985420966026,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
1,-0.7937127334775785,-0.020343505499911804,-0.3352985420966026,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
0,1.2173837195906103,-0.020343505499911804,2.1852115929038023,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1,-0.554296489064699,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False
1,-0.9852457290078822,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
0,0.2597187419390918,0.5641918224584023,2.2060478511609163,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0.2597187419390918,2.101811145562826,-0.3352985420966026,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False
0,-0.7937127334775785,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False
1,0.9779674751777306,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
0,-1.5119614667162173,-0.38717799284032056,-0.8263862644740585,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
0,0.9300842262951547,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False
0,0.6427847329996992,0.890457386744031,-0.3352985420966026,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
1,1.4567999640034899,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
1,-1.0810122267730342,-0.020343505499911804,-0.8883379200406644,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False
0,-0.7937127334775785,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False
1,-1.4161949689510656,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
1,1.313150217355762,1.6446965195934695,-0.3352985420966026,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False
0,-0.41064674241697113,-0.020343505499911804,-0.1657285983044429,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False
0,-0.554296489064699,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1.6004497106512177,2.8743348634510384,-0.3352985420966026,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
0,0.020302497526212167,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,1.4567999640034899,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
1,-1.12889547565561,-0.020343505499911804,-0.3352985420966026,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0.3554852397042436,2.90519010070397,-0.3352985420966026,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1.1695004707080343,2.6497773034435914,0.8073186625574923,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0.3554852397042436,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False
1,1.313150217355762,-0.020343505499911804,3.27377966363385,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False
1,-0.7458294845950026,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
0,-0.8415959823601544,1.3904265088980148,-0.3352985420966026,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True
0,1.2173837195906103,-0.020343505499911804,-0.3352985420966026,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0,-1.5119614667162173,-1.1128474615666741,-0.3352985420966026,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False
0,-0.6021797379472749,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True
0,1.1216172218254585,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True
1,1.5525664617686417,-0.020343505499911804,-0.3352985420966026,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False
1,0.5470182352345473,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,-1.5598447155987933,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
1,1.5525664617686417,-0.020343505499911804,-0.3352985420966026,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True
1,-0.8415959823601544,2.098954179150518,-0.3352985420966026,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
1,-1.5119614667162173,-0.020343505499911804,-0.3352985420966026,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False
0,-0.07546400023893968,-0.020343505499911804,-0.039545383964159,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,-0.7458294845950026,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
0,-0.3148802446518193,-0.020343505499911804,-0.3352985420966026,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False
0,1.5525664617686417,2.2269462744219375,-0.3352985420966026,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False
1,0.5470182352345473,1.2144373778998125,0.30185726469785634,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False
1,-0.8415959823601544,-2.2236360026722104,-0.3352985420966026,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True
0,-1.3204284711859138,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
1,0.6427847329996992,-0.020343505499911804,-0.3352985420966026,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,-1.2246619734207618,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True
1,-1.2246619734207618,-0.020343505499911804,-0.3352985420966026,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
1,-1.6077279644813693,-0.020343505499911804,-0.3352985420966026,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True
0,1.2652669684731863,-2.617897367570781,-0.3352985420966026,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
0,1.313150217355762,-0.020343505499911804,0.36345750661224424,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
0,0.4512517374693955,-0.020343505499911804,-0.3352985420966026,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False
0,-0.3148802446518193,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
1,0.2597187419390918,-0.020343505499911804,-0.3352985420966026,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False
0,1.6004497106512177,2.523499388019557,-0.3352985420966026,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,True
1,1.0258507240603065,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True
0,0.8343177285300029,0.8121765070467785,-0.3352985420966026,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False
1,-0.3148802446518193,-2.745318069559739,-0.3352985420966026,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False
0,1.0258507240603065,-0.020343505499911804,1.8895355743535527,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False
1,1.313150217355762,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True
0,-1.12889547565561,-0.020343505499911804,-0.7083369905229153,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0.8822009774125789,2.7749124323027035,-0.3352985420966026,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False
0,0.6906679818822751,-0.020343505499911804,0.6901607793339262,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True
0,-0.4585299912995471,1.7584037828033467,-0.3352985420966026,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
0,-1.2725452223033378,-2.7693165874231296,-0.3352985420966026,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False
1,1.2652669684731863,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True
1,-1.6556112133639451,-0.020343505499911804,-0.3352985420966026,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
1,-0.3148802446518193,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.8343177285300029,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
1,-0.12334724912151561,-0.020343505499911804,-0.3352985420966026,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False
0,-0.4585299912995471,0.9504536814025089,0.1688857671244855,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True
0,-1.7513777111290971,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False
1,-0.554296489064699,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True
0,1.1216172218254585,-0.020343505499911804,-0.3352985420966026,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0,0.9300842262951547,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False
0,0.8822009774125789,2.3766513144269017,-0.3352985420966026,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
0,-1.3204284711859138,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False
0,-1.4161949689510656,-0.35232300261015714,-0.3352985420966026,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True
0,-0.554296489064699,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-0.2669969957692434,-1.2831226597402594,-0.3352985420966026,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
0,1.1216172218254585,-0.020343505499911804,0.681229729928779,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False
0,0.7385512307648511,-1.4933953876861634,-0.3352985420966026,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
1,1.5525664617686417,-0.25747171772151584,-0.3352985420966026,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,1.5525664617686417,-0.7322995354471847,-0.3352985420966026,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False
0,0.4991349863519714,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False
0,-1.2725452223033378,-0.020343505499911804,-1.0144011394753127,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1,0.16395224417393994,-0.020343505499911804,-0.3352985420966026,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True
1,0.3076019908216677,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True
0,0.06818574640878809,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False
0,-1.5598447155987933,-0.020343505499911804,-1.0587049728488305,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0,0.5470182352345473,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
1,-0.6979462357124268,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False
1,-0.7458294845950026,-1.4276851602030685,-0.3352985420966026,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False
0,-0.7458294845950026,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False
0,-1.5598447155987933,-2.6481812115412504,-0.3352985420966026,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False
0,1.0258507240603065,-0.020343505499911804,-0.3352985420966026,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True
0,-0.9852457290078822,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,1.4567999640034899,1.821828437156595,2.2580656427538504,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False
0,-1.3683117200684896,0.07793613908349979,-0.3352985420966026,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,-0.12334724912151561,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False
1,0.40336848858681956,-0.020343505499911804,-0.4984487584372699,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0.40336848858681956,-2.015077454573692,-0.3352985420966026,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False
1,-0.07546400023893968,-0.020343505499911804,2.2860415978962694,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
1,-1.4161949689510656,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
0,0.6906679818822751,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
1,0.4512517374693955,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
1,-1.3683117200684896,-2.3750552225245603,-0.3352985420966026,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True
1,1.2173837195906103,-0.020343505499911804,-0.3352985420966026,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False
1,0.40336848858681956,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True
1,-0.554296489064699,-2.747603642689586,1.2099358552229245,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
1,1.408916715120914,2.181806205107463,2.02822397207398,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True
1,1.2173837195906103,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,-0.7937127334775785,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True
1,0.9300842262951547,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True
1,-1.12889547565561,-0.020343505499911804,-0.3352985420966026,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
